ATL,2003/06,216,5843,27
LAS,2005/04,65,2110,7,11572
LAX,2005/04,146,2637,8,15926
LGA,2005/04,187,2582,19,7728
MCO,2005/04,32,1586,1,8430
MDW,2005/04,37,726,1,6720
MIA,2005/04,31,868,5,4470
MSP,2005/04,101,1418,3,9866
ORD,2005/04,389,3786,15,23444
PDX,2005/04,39,641,3,3676
PHL,2005/04,145,2322,17,8530
PHX,2005/04,78,2107
SAN,2005/04,39,1095,5,5952
SEA,2005/04,101,1314,8,6926
SFO,2005/04,101,1470,11,8628
SLC,2005/04,189,1546,4,11659
TPA,2005/04,45,1220,10,5829
ATL,2005/05,669,5813,126,31468
BOS,2005/05,120,2221,4,8789
BWI,2005/05,43,1158,3,8044
CLT,2005/05,120,1514,7,8664
DCA,2005/05,90,1220,3,7873
DEN,2005/05,115,2174,23,13899
DFW,2005/05,177,3187,47,22574
DTW,2005/05,96,1499,9,10490
EWR,2005/05,108,3234,17,9748
FLL,2005/05,19,1135,29,4678
IAD,2005/05,84,2020,15,9070
IAH,2005/05,111,2065,86,15910
JFK,2005/05,26,1573,5,7011
LAS,2005/05,63,2196,7,12059
LAX,2005/05,154,2821,14,16722
LGA,2005/05,133,2161,27,8593
MCO,2005/05,16,1481,12,8189
MDW,2005/05,40,888,8,7023
MIA,2005/05,29,967,35,4356
MSP,2005/05,76,1661,8,10152
ORD,2005/05,652,5195,55,22621
PDX,2005/05,32,1015,2,3592
PHL,2005/05,88,2053,10,9022
PHX,2005/05,103,1897,10,12872
SAN,2005/05,51,1117,11,6333
SEA,2005/05,100,2383,12,6270
SFO,2005/05,98,2217,13,8626
SLC,2005/05,148,1480,11,12183
TPA,2005/05,21,1059,4,5506
ATL,2005/06,1148,10986,53,25022
BOS,2005/06,323,2663,4,7701
BWI,2005/06,113,2084,37,6756
CLT,2005/06,212,2208,48,7627
DCA,2005/06,256,1881,32,6789
DEN,2005/06,135,3310,70,13438
DFW,2005/06,182,4616,29,21253
DTW,2005/06,218,2485,42,9013
EWR,2005/06,508,4439,87,8113
FLL,2005/06,36,1687,28,3799
IAD,2005/06,313,2926,26,7478
IAH,2005/06,68,2214,9,15943
JFK,2005/06,130,2677,61,5738
LAS,2005/06,84,3226,4,10648
LAX,2005/06,185,4057,14,15283
LGA,2005/06,511,2993,114,7066
MCO,2005/06,33,2423,36,7125
MDW,2005/06,47,1480,14,6490
MIA,2005/06,58,1663,57,3658
MSP,2005/06,113,2897,57,9257
ORD,2005/06,640,7643,53,19420
PDX,2005/06,22,1259,2,3432
PHL,2005/06,329,3319,74,7116
PHX,2005/06,102,2633,9,11802
SAN,2005/06,47,1661,7,5859
SEA,2005/06,156,3203,27,6090
SFO,2005/06,113,2978,6,7992
SLC,2005/06,156,2203,10,11491
TPA,2005/06,24,1566,28,4809
ATL,2005/07,1793,13699,334,21758
BOS,2005/07,330,3269,7,7298
BWI,2005/07,109,2593,23,6469
CLT,2005/07,195,2703,25,7276
DCA,2005/07,304,2473,32,6222
DEN,2005/07,178,3323,35,14453
DFW,2005/07,576,7741,159,18923
DTW,2005/07,409,3088,42,8683
EWR,2005/07,653,5400,84,7355
FLL,2005/07,36,1827,10,3910
IAD,2005/07,349,3245,22,7536
IAH,2005/07,367,4274,205,13819
JFK,2005/07,162,3738,47,5238
LAS,2005/07,101,3410,35,10789
LAX,2005/07,218,3910,8,16038
LGA,2005/07,533,3606,86,6573
MCO,2005/07,50,2813,15,7324
MDW,2005/07,59,1931,27,6437
MIA,2005/07,59,1639,6,4000
MSP,2005/07,206,2994,30,9677
ORD,2005/07,920,7641,99,19623
PDX,2005/07,20,1184,3,3769
PHL,2005/07,331,3957,57,6579
PHX,2005/07,157,2914,29
SAN,2005/07,46,1769,17,6030
SEA,2005/07,56,3080,16,6914
SFO,2005/07,123,2548,8,8900
SLC,2005/07,119,2257,6,12090
TPA,2005/07,59,1998,3,4643
ATL,2005/08,1840,12861,236,22949
BOS,2005/08,316,3079,24,7571
BWI,2005/08,87,2008,18,7100
CLT,2005/08,191,1924,24,8053
DCA,2005/08,251,1673,11,7265
DEN,2005/08,151,2682,26,14968
DFW,2005/08,690,6039,248,20474
DTW,2005/08,358,2660,5,8873
EWR,2005/08,418,4387,56,8989
FLL,2005/08,164,1392,11,4107
IAD,2005/08,277,2133,10,8644
IAH,2005/08,322,3592,105,14645
JFK,2005/08,129,2689,68,6365
LAS,2005/08,94,3228,19,11173
LAX,2005/08,202,3589,15,16484
LGA,2005/08,411,3085,66,7474
MCO,2005/08,106,2276,34,7584
MDW,2005/08,61,1384,6,7170
MIA,2005/08,250,1410,13,3970
MSP,2005/08,306,3066,62,9020
ORD,2005/08,507,5533,37,22585
PDX,2005/08,16,1039,5,3932
PHL,2005/08,224,2544,43,8194
PHX,2005/08,136,2695,50,12110
SAN,2005/08,43,1629,20,6254
SEA,2005/08,54,2512,24,7365
SFO,2005/08,126,2638,11,8823
SLC,2005/08,123,2206,7,12294
TPA,2005/08,114,1554,13,4938
ATL,2005/09,1222,4731,14,27664
BOS,2005/09,154,2491,4,7546
BWI,2005/09,86,1009,6,7493
CLT,2005/09,153,1021,6,7984
DCA,2005/09,149,1030,6,7172
DEN,2005/09,141,1632,5,14519
DFW,2005/09,446,3058,82,21704
DTW,2005/09,176,1748,15,8645
EWR,2005/09,191,3343,40,8784
FLL,2005/09,100,642,12,4105
IAD,2005/09,90,1134,4,8170
IAH,2005/09,1664,1945,30,12969
JFK,2005/09,105,1711,12,6556
LAS,2005/09,99,2608,12,11242
LAX,2005/09,215,3167,12,15635
LGA,2005/09,220,2157,19,7981
MCO,2005/09,77,1121,4,7642
MDW,2005/09,50,935,4,6993
MIA,2005/09,192,885,0,3997
MSP,2005/09,137,2161,49,8587
ORD,2005/09,480,4717,20,22257
PDX,2005/09,28,705,1,3942
PHL,2005/09,148,1530,2,8207
PHX,2005/09
SAN,2005/09,67,1286,1,6097
SEA,2005/09,66,1659,6,7416
SFO,2005/09,95,2212,7,8451
SLC,2005/09,170,1641,23,11886
TPA,2005/09,80,790,2,5061
ATL,2005/10,957,7493,20,26812
BOS,2005/10,367,2844,16,7171
BWI,2005/10,121,1428,3,7470
CLT,2005/10,152,1457,2,7611
DCA,2005/10,217,1308,37,7172
DEN,2005/10,204,1876,6,14412
DFW,2005/10,366,2981,49,22257
DTW,2005/10,165,1674,4,8699
EWR,2005/10,644,5279,53,7429
FLL,2005/10,682,873,14,3844
IAD,2005/10,125,1447,2,7688
IAH,2005/10,188,2209,43,15170
JFK,2005/10,193,2161,17,6262
LAS,2005/10,142,3145,19,11285
LAX,2005/10,238,2961,12,16199
LGA,2005/10,515,3239,28,6913
MCO,2005/10,111,1943,5,7755
MDW,2005/10,88,1118,1,7068
MIA,2005/10,565,1096,12,3668
MSP,2005/10,114,1671,51,8819
ORD,2005/10,408,3538,35,25102
PDX,2005/10,17,904,4,3931
PHL,2005/10,279,2788,21,7101
PHX,2005/10,122,2186,7,12489
SAN,2005/10,48,1321,5,6267
SEA,2005/10,87,1590,6,7537
SFO,2005/10,111,2134,5,8854
SLC,2005/10,150,1446,3,12363
TPA,2005/10,116,1113,1,5132
ATL,2005/11,399,7140,16,25508
BOS,2005/11,127,2235,22,7839
BWI,2005/11,51,1343,11,7148
CLT,2005/11,55,1393,3,7015
DCA,2005/11,97,1363,34,6925
DEN,2005/11,103,1913,2,13299
DFW,2005/11,140,3714,32,21008
DTW,2005/11,104,2183,6,7969
EWR,2005/11,251,4782,29,7796
FLL,2005/11,25,1268,25,4614
IAD,2005/11,60,1021,22,6305
IAH,2005/11,68,2572,38,14318
JFK,2005/11,55,2165,28,6199
LAS,2005/11,70,2239,8,11581
LAX,2005/11,148,2877,2,15590
LGA,2005/11,231,3677,72,6384
MCO,2005/11,27,1897,6,8107
MDW,2005/11,68,1109,10,6538
MIA,2005/11,19,1216,5,4244
MSP,2005/11,123,1997,7,8095
ORD,2005/11,448,6466,15,21524
PDX,2005/11,55,1076,25,3416
PHL,2005/11,64,1668,11,7388
PHX,2005/11,112,1769,4,12562
SAN,2005/11,77,976,72,6114
SEA,2005/11,83,2061,19,6227
SFO,2005/11,153,2495,15,7921
SLC,2005/11,133,1947,5,10885
TPA,2005/11,12,1187,6,5080
ATL,2005/12,723,9899,18,22992
BOS,2005/12,355,2420,24,7579
BWI,2005/12,116,1844,4,6936
CLT,2005/12,109,1851,7,6048
DCA,2005/12,217,1712,6,6483
DEN,2005/12,164,4293,14,11933
DFW,2005/12,510,5902,21,18952
DTW,2005/12,140,2992,12,7213
EWR,2005/12,351,5194,12,7741
FLL,2005/12,35,2090,14,4089
IAD,2005/12,90,1466,4,5934
IAH,2005/12,239,4230,92,13731
JFK,2005/12,104,2718,39,5397
LAS,2005/12,104,3600,9,10443
LAX,2005/12,275,4465,22,14449
LGA,2005/12,312,3646,49,6583
MCO,2005/12,64,2959,12,7386
MDW,2005/12,219,1738,85,5922
MIA,2005/12,55,1994,10,3779
MSP,2005/12,122,3233,18,7079
ORD,2005/12,1289,9479,16,18445
PDX,2005/12,71,1493,5,3114
PHL,2005/12,158,2082,9,6722
PHX,2005/12,198,3038,14,11752
SAN,2005/12,110,1810,34,5636
SEA,2005/12,104,2834,19,5786
SFO,2005/12,371,4307,35,6259
SLC,2005/12,159,2644,10,8656
TPA,2005/12,46,1858,6,4703
ATL,2006/01,714,8109,34,24417
BOS,2006/01,375,2431,31,7679
BWI,2006/01,102,1411,21,7336
CLT,2006/01,186,1862,19,7980
DCA,2006/01,260,1473,79,6785
DEN,2006/01,214,2958,9,14790
DFW,2006/01,182,3719,22,21242
DTW,2006/01,170,1729,10,8041
EWR,2006/01,362,3914,33,8304
FLL,2006/01,27,1202,10,4884
IAD,2006/01,237,1458,27,5195
IAH,2006/01,94,2742,129,14561
JFK,2006/01,106,2311,40,5781
LAS,2006/01,115,2812,10,12039
LAX,2006/01,279,3393,22,15392
LGA,2006/01,446,3353,31,7027
MCO,2006/01,70,1748,29,8248
MDW,2006/01,121,1167,16,6926
MIA,2006/01,35,1265,6,4622
MSP,2006/01,95,1635,16,8144
ORD,2006/01,1084,7177,106,22461
PDX,2006/01,35,992,3,3519
PHL,2006/01,234,2399,50,6459
PHX,2006/01,236,2489,20,15465
SAN,2006/01,105,1251,52,6190
SEA,2006/01,142,2226,16,6039
SFO,2006/01,216,2693,19,7799
SLC,2006/01,104,1954,3,9362
TPA,2006/01,29,1209,2,5113
ATL,2006/02,644,8013,26,21755
BOS,2006/02,501,2155,6,7259
BWI,2006/02,178,1281,7,6450
CLT,2006/02,160,1464,2,7204
DCA,2006/02,308,1136,7,6186
DEN,2006/02,206,3839,11,12695
DFW,2006/02,625,4768,43,17367
DTW,2006/02,188,1766,7,7331
EWR,2006/02,693,3854,18,7100
FLL,2006/02,94,1257,10,4371
IAD,2006/02,283,1233,23,5539
IAH,2006/02,169,3737,93,12352
JFK,2006/02,334,1871,17,5272
LAS,2006/02,94,3611,41,9838
LAX,2006/02,283,4044,40,13007
LGA,2006/02,640,2900,16,6365
MCO,2006/02,121,1887,18,7347
MDW,2006/02,121,1500,27,5834
MIA,2006/02,93,1175,5,4139
MSP,2006/02,123,1795,11,7244
ORD,2006/02,822,6545,44,20739
PDX,2006/02,32,1060,5,2966
PHL,2006/02,297,1811,26,6412
PHX,2006/02,178,3224,35,12887
SAN,2006/02,95,1740,74,5053
SEA,2006/02,75,2188,16,5232
SFO,2006/02,231,3048,36,6427
SLC,2006/02,92,2200,13,8070
TPA,2006/02,88,1347,53,4514
ATL,2006/03,333,7870,16,26769
BOS,2006/03,126,2089,5,8970
BWI,2006/03,33,1423,4,7440
CLT,2006/03,82,1630,3,8237
DCA,2006/03,127,1399,2,6906
DEN,2006/03,281,4622,12,14278
DFW,2006/03,397,5054,84,19571
DTW,2006/03,125,1824,13,8808
EWR,2006/03,296,4773,24,8899
FLL,2006/03,13,1038,11,5535
IAD,2006/03,121,1353,5,6777
IAH,2006/03,99,4931,64,14307
JFK,2006/03,60,1907,20,6671
LAS,2006/03,123,4171,19,11399
LAX,2006/03,269,4893,17,14431
LGA,2006/03,303,3095,18,7766
MCO,2006/03,15,1626,10,9114
MDW,2006/03,69,1501,46,6890
MIA,2006/03,14,1017,16,5041
MSP,2006/03,134,2049,76,8419
ORD,2006/03,1068,9608,105,20904
PDX,2006/03,26,1087,3,3398
PHL,2006/03,89,1922,3,7594
PHX,2006/03,160,3956,19,14372
SAN,2006/03,70,1897,6,5909
SEA,2006/03,61,1936,7,6419
SFO,2006/03,251,4117,5,6591
SLC,2006/03,116,2636,15,9230
TPA,2006/03,12,1131,5,5758
ATL,2006/04,470,7104,71,25606
BOS,2006/04,136,2396,4,8415
BWI,2006/04,40,1420,13,7208
CLT,2006/04,134,1862,28,7560
DCA,2006/04,82,1332,9,6351
DEN,2006/04,184,2744,6,15374
DFW,2006/04,315,4940,33,19435
DTW,2006/04,79,1608,6,8622
EWR,2006/04,232,4297,37,8769
FLL,2006/04,9,974,7,5224
IAD,2006/04,145,1389,36,6393
IAH,2006/04,134,3665,92,14377
JFK,2006/04,30,1874,20,6705
LAS,2006/04,78,3513,15,11632
LAX,2006/04,171,4226,10,14464
LGA,2006/04,177,2796,29,7403
MCO,2006/04,16,1715,11,8759
MDW,2006/04,51,1696,83,6327
MIA,2006/04,20,1017,3,4716
MSP,2006/04,74,1547,46,8560
ORD,2006/04,769,7637,86,22206
PDX,2006/04,13,825,0,3797
PHL,2006/04,90,2383,15,6714
PHX,2006/04,144,3309,12,14121
SAN,2006/04,50,1667,6,5745
SEA,2006/04,44,1660,6,6814
SFO,2006/04,213,3413,3,7195
SLC,2006/04,68,1486,4,9844
TPA,2006/04,10,1098,5,5452
ATL,2006/05,311,7534,32,26414
BOS,2006/05,210,3699,21,6994
BWI,2006/05,51,1721,15,7237
CLT,2006/05,108,1881,28,7763
DCA,2006/05,131,1585,14,6343
DEN,2006/05,151,3114,32,16635
DFW,2006/05,305,5165,17,20235
DTW,2006/05,89,1944,10,8589
EWR,2006/05,211,4302,48,8844
FLL,2006/05,8,1083,23,4386
IAD,2006/05,114,1525,13,6433
IAH,2006/05,244,4165,159,14502
JFK,2006/05,58,1727,42,6648
LAS,2006/05,89,2954,6,12753
LAX,2006/05,199,3535,17,16016
LGA,2006/05,253,3455,74,7041
MCO,2006/05,26,1766,27,8330
MDW,2006/05,56,1879,42,6523
MIA,2006/05,51,1149,34,4460
MSP,2006/05,60,1466,22,9041
ORD,2006/05,1202,8995,124,21655
PDX,2006/05,21,841,2,4017
PHL,2006/05,63,2315,21,6876
PHX,2006/05,160,2473
SAN,2006/05,53,1343,9,6491
SEA,2006/05,48,1704,10,7558
SFO,2006/05,147,2347,6,8605
SLC,2006/05,87,1163,5,10528
TPA,2006/05,11,1190,1,4943
ATL,2006/06,693,8470,177,24447
BOS,2006/06,367,3963,19,6397
BWI,2006/06,92,2582,41,6371
CLT,2006/06,229,2558,29,6550
DCA,2006/06,271,2078,70,5375
DEN,2006/06,263,4082,76,15675
DFW,2006/06,322,4930,23,19946
DTW,2006/06,186,2445,39,7726
EWR,2006/06,610,4923,142,7633
FLL,2006/06,21,1380,8,3834
IAD,2006/06,364,2188,40,5246
IAH,2006/06,319,4620,218,14248
JFK,2006/06,123,2858,53,5708
LAS,2006/06,111,3632,18,11752
LAX,2006/06,215,4033,17,15438
LGA,2006/06,532,3947,79,6154
MCO,2006/06,34,2512,10,7220
MDW,2006/06,70,2312,33,6111
MIA,2006/06,64,1496,21,3872
MSP,2006/06,86,1980,20,8824
ORD,2006/06,773,8121,62,22330
PDX,2006/06,25,1217,3,3792
PHL,2006/06,117,2969,45,5637
PHX,2006/06,218,3630,49,13972
SAN,2006/06,74,1656,34,6129
SEA,2006/06,54,2566,7,7109
SFO,2006/06,147,3107,5,7869
SLC,2006/06,105,1926,8,10116
TPA,2006/06,15,1583,21,4332
ATL,2006/07,682,8836,63,25838
BOS,2006/07,328,3163,27,7654
BWI,2006/07,89,2319,18,6943
CLT,2006/07,161,2488,17,7063
DCA,2006/07,262,2028,34,5473
DEN,2006/07,231,4157,14,16532
DFW,2006/07,463,4467,116,20883
DTW,2006/07,139,2402,12,8466
EWR,2006/07,572,4799,209,8039
FLL,2006/07,31,1344,13,3985
IAD,2006/07,286,2292,14,5426
IAH,2006/07,229,4989,158,14544
JFK,2006/07,185,3253,145,6095
LAS,2006/07,144,3788,40,11975
LAX,2006/07,257,4329,48,15854
LGA,2006/07,632,3539,136,6445
MCO,2006/07,45,2401,27,7708
MDW,2006/07,76,2148,22,6578
MIA,2006/07,57,1598,10,3955
MSP,2006/07,73,2044,28,9083
ORD,2006/07,1202,8457,88,22143
PDX,2006/07,33,1100,3,4133
PHL,2006/07,117,3162,40,5949
PHX,2006/07,250,3593,59,14505
SAN,2006/07,78,1790,36,6269
SEA,2006/07,81,2712,8
SFO,2006/07,178,2561,6,8880
SLC,2006/07,109,1799,13,10926
TPA,2006/07,18,1611,35,4519
ATL,2006/08,765,9726,205,24580
BOS,2006/08,263,2813,4,8388
BWI,2006/08,89,1781,22,7623
CLT,2006/08,151,2356,44,7304
DCA,2006/08,228,1543,4,6292
DEN,2006/08,179,3708,40,17571
DFW,2006/08,521,4699,178,20796
DTW,2006/08,130,2330,6,8798
EWR,2006/08,299,4385,75,9189
FLL,2006/08,176,1145,5,4031
IAD,2006/08,181,1750,9,6390
IAH,2006/08,94,3143,122,16420
JFK,2006/08,137,2862,37,6952
LAS,2006/08,119,3317,12,12727
LAX,2006/08,260,4953,27,15477
LGA,2006/08,356,3130,69,7536
MCO,2006/08,156,1940,10,7862
MDW,2006/08,105,1747,44,7072
MIA,2006/08,210,1331,19,3969
MSP,2006/08,108,2167,32,9013
ORD,2006/08,935,8769,97,22537
PDX,2006/08,17,1128,3,4163
PHL,2006/08,128,2404,28,6807
PHX,2006/08,254,3373,47,14816
SAN,2006/08,63,1633,15,6520
SEA,2006/08,63,2771,10,7443
SFO,2006/08,162,3212,10,8466
SLC,2006/08,79,1742,7,11114
TPA,2006/08,45,1323,8,4846
ATL,2006/09,822,11991,75,20039
BOS,2006/09,245,2507,6,7924
BWI,2006/09,79,1458,7,7420
CLT,2006/09,128,2202,4,7433
DCA,2006/09,193,1567,15,5739
DEN,2006/09,221,3547,46,15754
DFW,2006/09,637,4262,217,19711
DTW,2006/09,239,2683,12,8101
EWR,2006/09,218,3647,42,8607
FLL,2006/09,27,1015,9,3753
IAD,2006/09,173,1640,17,5914
IAH,2006/09,81,2161,50,15358
JFK,2006/09,173,2767,29,6672
LAS,2006/09,117,3244,18,11968
LAX,2006/09,292,4168,15,14791
LGA,2006/09,298,3084,23,6832
MCO,2006/09,72,1580,11,7293
MDW,2006/09,86,1651,14,6448
MIA,2006/09,90,1217,27,3681
MSP,2006/09,144,2034,6,8235
ORD,2006/09,1228,9052,95,20393
PDX,2006/09,25,837,1,4002
PHL,2006/09,157,2680,23,5910
PHX,2006/09,201,2905,20,14391
SAN,2006/09,73,1391,10,6119
SEA,2006/09,74,1760,8,7160
SFO,2006/09,194,2472,12,8143
SLC,2006/09,77,1650,14,10043
TPA,2006/09,30,1158,34,4609
ATL,2006/10,767,13124,24,20777
BOS,2006/10,217,3015,5,8161
BWI,2006/10,85,1582,1,7773
CLT,2006/10,132,2646,3,7571
DCA,2006/10,152,1928,7,5853
DEN,2006/10,317,4163,5,15450
DFW,2006/10,364,5151,65,20133
DTW,2006/10,351,3574,27,7639
EWR,2006/10,366,4679,63,8360
FLL,2006/10,29,1037,5,4128
IAD,2006/10,150,1865,10,6426
IAH,2006/10,488,4572,289,13704
JFK,2006/10,157,2863,15,7261
LAS,2006/10,140,4069,43,11657
LAX,2006/10,318,5049,23,14584
LGA,2006/10,319,3967,35,6468
MCO,2006/10,54,1675,9,7858
MDW,2006/10,92,1703,41,6841
MIA,2006/10,29,886,3,4192
MSP,2006/10,177,2573,9,8023
ORD,2006/10,1543,10412,150,20139
PDX,2006/10,40,1030,2,3937
PHL,2006/10,138,2451,13,6481
PHX,2006/10,211,3938,6,14117
SAN,2006/10,89,1698,12,6113
SEA,2006/10,98,2042,20,6879
SFO,2006/10,195,2894,8,8134
SLC,2006/10,128,1856,3,10010
TPA,2006/10,17,1124,13,5076
ATL,2006/11,467,8290,33,24901
BOS,2006/11,252,2972,7,7781
BWI,2006/11,67,1666,13,7151
CLT,2006/11,98,2448,7,7398
DCA,2006/11,149,1887,22,5441
DEN,2006/11,230,2866,11,15473
DFW,2006/11,750,3705,87,19903
DTW,2006/11,134,2963,14,7756
EWR,2006/11,350,4896,41,7665
FLL,2006/11,21,1238,8,4152
IAD,2006/11,154,2069,20,6378
IAH,2006/11,158,2869,39,15253
JFK,2006/11,184,3430,29,6454
LAS,2006/11,104,2841,12,12106
LAX,2006/11,296,3857,12,14902
LGA,2006/11,372,3785,17,6134
MCO,2006/11,29,1694,3,7758
MDW,2006/11,93,1354,27,6857
MIA,2006/11,21,1041,3,3998
MSP,2006/11,94,1947,6,8470
ORD,2006/11,969,7536,78,21954
PDX,2006/11,41,1137,8,3558
PHL,2006/11,129,2845,34,5582
PHX,2006/11,187,2541,14,14782
SAN,2006/11,160,1332,72,5955
SEA,2006/11,109,2467,30,5677
SFO,2006/11,270,3052,11,7390
SLC,2006/11,120,1722,4,9537
TPA,2006/11,23,1148,6,5288
ATL,2006/12,633,6606,31,25525
BOS,2006/12,282,2332,7,8429
BWI,2006/12,151,1666,9,7086
CLT,2006/12,173,2734,20,7334
DCA,2006/12,248,1672,35,5549
DEN,2006/12,2144,4774,16,12665
DFW,2006/12,958,6256,200,18050
DTW,2006/12,237,3000,7,8025
EWR,2006/12,441,5381,24,7591
FLL,2006/12,45,1813,12,4173
IAD,2006/12,214,2067,12,6417
IAH,2006/12,391,4397,126,14348
JFK,2006/12,220,3831,42,6435
LAS,2006/12,226,3840,11,11373
LAX,2006/12,409,4591,12,14965
LGA,2006/12,340,3416,10,6592
MCO,2006/12,83,2453,6,7530
MDW,2006/12,205,2000,28,6302
MIA,2006/12,67,1590,4,3821
MSP,2006/12,212,2797,5,7785
ORD,2006/12,2213,11592,28,17566
PDX,2006/12,124,1361,13,3386
PHL,2006/12,240,2536,59,5853
PHX,2006/12,362,4101,48,13734
SAN,2006/12,150,1688,12,5938
SEA,2006/12,203,2796,42,5725
SFO,2006/12,326,3398,8,7333
SLC,2006/12,240,2890,4,9040
TPA,2006/12,58,1727,6,5309
ATL,2007/01,879,6653,82,24652
BOS,2007/01,268,2375,6,8809
BWI,2007/01,106,1389,0,7359
CLT,2007/01,160,2687,22,7530
DCA,2007/01,206,1603,14,5980
DEN,2007/01,465,5790,13,13789
DFW,2007/01,1707,6439,80,17165
DTW,2007/01,267,3647,5,11135
EWR,2007/01,328,5046,15,7590
FLL,2007/01,33,1392,13,4685
IAD,2007/01,175,1822,5,6570
IAH,2007/01,416,4035,13,13974
JFK,2007/01,150,3223,28,7088
LAS,2007/01,161,3353,13,11527
LAX,2007/01,379,4351,32,14940
LGA,2007/01,444,3359,28,6792
MCO,2007/01,70,2084,4,8121
MDW,2007/01,147,1304,12,6732
MIA,2007/01,65,1379,6,4375
MSP,2007/01,172,2717,11,10052
ORD,2007/01,1345,10628,41,19825
PDX,2007/01,59,1132,9,3500
PHL,2007/01,138,2249,22,6415
PHX,2007/01,382,4157,18,13624
SAN,2007/01,109,1579,13,5973
SEA,2007/01,161,2290,31,6010
SFO,2007/01,183,2599,9,8137
SLC,2007/01,267,3618,21,8281
TPA,2007/01,46,1389,5,5483
ATL,2007/02,992,6802,10,21962
BOS,2007/02,844,2942,10,6778
BWI,2007/02,404,1693,21,5890
CLT,2007/02,380,3076,14,5892
DCA,2007/02,599,1917,31,4536
DEN,2007/02,657,5241,17,12406
DFW,2007/02,1203,5515,105,15908
DTW,2007/02,792,4628,49,8372
EWR,2007/02,671,4913,18,6216
FLL,2007/02,146,1990,7,3723
IAD,2007/02,775,2087,21,4808
IAH,2007/02,126,3052,37,13457
JFK,2007/02,985,3206,34,5415
LAS,2007/02,222,3522,9,9933
LAX,2007/02,420,4428,27,12919
LGA,2007/02,816,3355,10,5489
MCO,2007/02,227,2705,10,6736
MDW,2007/02,430,1770,81,5039
MIA,2007/02,131,1687,2,3543
MSP,2007/02,531,3741,43,7758
ORD,2007/02,2998,10968,35,14987
